Gene,TCGA_Present,CGGA_Present,Is_Target
SYCE2,TRUE,TRUE,FALSE
SPC24,TRUE,TRUE,FALSE
IP6K3,TRUE,TRUE,FALSE
LEMD2,TRUE,TRUE,FALSE
ALOX15,TRUE,TRUE,FALSE
TREML1,TRUE,TRUE,FALSE
ADCY10P1,TRUE,TRUE,FALSE
ZNF653,TRUE,TRUE,FALSE
MED11,TRUE,TRUE,FALSE
CXCL16,TRUE,TRUE,FALSE
SCIMP,TRUE,TRUE,FALSE
BCL6B,TRUE,TRUE,FALSE
ASGR2,TRUE,TRUE,FALSE
TNFSF13,TRUE,TRUE,FALSE
SENP3,TRUE,TRUE,FALSE
FGF11,TRUE,TRUE,FALSE
EIF4A1,TRUE,TRUE,FALSE
POLR3K,TRUE,TRUE,FALSE
SNRNP25,TRUE,TRUE,FALSE
WDR90,TRUE,TRUE,FALSE
JMJD8,TRUE,TRUE,FALSE
CCDC78,TRUE,TRUE,FALSE
SSTR5,TRUE,TRUE,FALSE
SPSB3,TRUE,TRUE,FALSE
MEIOB,TRUE,TRUE,FALSE
CCNF,TRUE,TRUE,FALSE
TBC1D24,TRUE,TRUE,FALSE
AMDHD2,TRUE,TRUE,FALSE
NTN3,TRUE,TRUE,FALSE
PAQR4,TRUE,TRUE,FALSE
FLYWCH2,TRUE,TRUE,FALSE
ZG16B,TRUE,TRUE,FALSE
ZNF75A,TRUE,TRUE,FALSE
ADCY9,TRUE,TRUE,FALSE
SHANK2,TRUE,TRUE,FALSE
CLPB,TRUE,TRUE,FALSE
NEU3,TRUE,TRUE,FALSE
CYB561A3,TRUE,TRUE,FALSE
PPP1R32,TRUE,TRUE,FALSE
ASRGL1,TRUE,TRUE,FALSE
GNG3,TRUE,TRUE,FALSE
UBXN1,TRUE,TRUE,FALSE
TTC9C,TRUE,TRUE,FALSE
TAF6L,TRUE,TRUE,FALSE
NXF1,TRUE,TRUE,FALSE
STX5,TRUE,TRUE,FALSE
SLC25A45,TRUE,TRUE,FALSE
ITIH3,TRUE,TRUE,FALSE
SYVN1,TRUE,TRUE,FALSE
ZFPL1,TRUE,TRUE,FALSE
LRP5,TRUE,TRUE,FALSE
TPCN2,TRUE,TRUE,FALSE
PDZK1IP1,TRUE,TRUE,FALSE
TAL1,TRUE,TRUE,FALSE
CMPK1,TRUE,TRUE,FALSE
BEND5,TRUE,TRUE,FALSE
ELAVL4,TRUE,TRUE,FALSE
ZYG11B,TRUE,TRUE,FALSE
SLC1A7,TRUE,TRUE,FALSE
MAGOH,TRUE,TRUE,FALSE
ACOT11,TRUE,TRUE,FALSE
PARS2,TRUE,TRUE,FALSE
USP24,TRUE,TRUE,FALSE
NOL9,TRUE,TRUE,FALSE
PRKAA2,TRUE,TRUE,FALSE
KLHL21,TRUE,TRUE,FALSE
ZSWIM5,TRUE,TRUE,FALSE
GMEB1,TRUE,TRUE,FALSE
SLC45A1,TRUE,TRUE,FALSE
AK4,TRUE,TRUE,FALSE
JAK1,TRUE,TRUE,FALSE
RAVER2,TRUE,TRUE,FALSE
CTRC,TRUE,TRUE,FALSE
LZIC,TRUE,TRUE,FALSE
RBP7,TRUE,TRUE,FALSE
KNCN,TRUE,TRUE,FALSE
FBLIM1,TRUE,TRUE,FALSE
SLC25A34,TRUE,TRUE,FALSE
AKR7A3,TRUE,TRUE,FALSE
DRAXIN,TRUE,TRUE,FALSE
PDPN,TRUE,TRUE,FALSE
LRRC38,TRUE,TRUE,FALSE
DHRS3,TRUE,TRUE,FALSE
MATN1,TRUE,TRUE,FALSE
LAPTM5,TRUE,TRUE,FALSE
SDC3,TRUE,TRUE,FALSE
PEF1,TRUE,TRUE,FALSE
SYNC,TRUE,TRUE,FALSE
RBBP4,TRUE,TRUE,FALSE
KIAA1522,TRUE,TRUE,FALSE
TSSK3,TRUE,TRUE,FALSE
TMCO4,TRUE,TRUE,FALSE
UBXN10,TRUE,TRUE,FALSE
CAMK2N1,TRUE,TRUE,FALSE
ALPL,TRUE,TRUE,FALSE
WNT4,TRUE,TRUE,FALSE
SCNN1D,TRUE,TRUE,FALSE
MXRA8,TRUE,TRUE,FALSE
MEGF6,TRUE,TRUE,FALSE
DIRAS3,TRUE,TRUE,FALSE
NFIA,TRUE,TRUE,FALSE
OMA1,TRUE,TRUE,FALSE
MYSM1,TRUE,TRUE,FALSE
TM2D1,TRUE,TRUE,FALSE
USP1,TRUE,TRUE,FALSE
FUBP1,TRUE,TRUE,FALSE
NEXN,TRUE,TRUE,FALSE
DNAJB4,TRUE,TRUE,FALSE
LRRIQ3,TRUE,TRUE,FALSE
LRRC53,TRUE,TRUE,FALSE
TYW3,TRUE,TRUE,FALSE
SNX7,TRUE,TRUE,FALSE
B3GALT2,TRUE,TRUE,FALSE
NTNG1,TRUE,TRUE,FALSE
FAM102B,TRUE,TRUE,FALSE
HENMT1,TRUE,TRUE,FALSE
AKNAD1,TRUE,TRUE,FALSE
GBP2,TRUE,TRUE,FALSE
ATXN7L2,TRUE,TRUE,FALSE
GBP4,TRUE,TRUE,FALSE
ZNF326,TRUE,TRUE,FALSE
HFM1,TRUE,TRUE,FALSE
BRINP3,TRUE,TRUE,FALSE
GFI1,TRUE,TRUE,FALSE
KCNT2,TRUE,TRUE,FALSE
AGL,TRUE,TRUE,FALSE
VCAM1,TRUE,TRUE,FALSE
EXTL2,TRUE,TRUE,FALSE
SLC30A7,TRUE,TRUE,FALSE
ZNF281,TRUE,TRUE,FALSE
ARPC5,TRUE,TRUE,FALSE
CADM3,TRUE,TRUE,FALSE
NLRP3,TRUE,TRUE,FALSE
ZNF496,TRUE,TRUE,FALSE
TRIM58,TRUE,TRUE,FALSE
SLAMF9,TRUE,TRUE,FALSE
KCNJ9,TRUE,TRUE,FALSE
IGSF8,TRUE,TRUE,FALSE
DDR2,TRUE,TRUE,FALSE
PEA15,TRUE,TRUE,FALSE
PEX19,TRUE,TRUE,FALSE
NCSTN,TRUE,TRUE,FALSE
VANGL2,TRUE,TRUE,FALSE
SLAMF6,TRUE,TRUE,FALSE
OLFML2B,TRUE,TRUE,FALSE
FCRLB,TRUE,TRUE,FALSE
FCGR3B,TRUE,TRUE,FALSE
SLC9C2,TRUE,TRUE,FALSE
KLHDC9,TRUE,TRUE,FALSE
LRRC52,TRUE,TRUE,FALSE
FLVCR1,TRUE,TRUE,FALSE
ATF3,TRUE,TRUE,FALSE
RBM15,TRUE,TRUE,FALSE
DENND2D,TRUE,TRUE,FALSE
AXDND1,TRUE,TRUE,FALSE
TDRD5,TRUE,TRUE,FALSE
IER5,TRUE,TRUE,FALSE
SNED1,TRUE,TRUE,FALSE
BPNT1,TRUE,TRUE,FALSE
SPATA17,TRUE,TRUE,FALSE
BROX,TRUE,TRUE,FALSE
NBPF20,TRUE,TRUE,FALSE
ACP6,TRUE,TRUE,FALSE
KIF26B,TRUE,TRUE,FALSE
TFB2M,TRUE,TRUE,FALSE
CNST,TRUE,TRUE,FALSE
PPP1R21,TRUE,TRUE,FALSE
KLHDC8A,TRUE,TRUE,FALSE
PM20D1,TRUE,TRUE,FALSE
PKDCC,TRUE,TRUE,FALSE
OXER1,TRUE,TRUE,FALSE
HAAO,TRUE,TRUE,FALSE
B3GALNT2,TRUE,TRUE,FALSE
MAPKAPK2,TRUE,TRUE,FALSE
IL24,TRUE,TRUE,FALSE
PIGR,TRUE,TRUE,FALSE
CAPN2,TRUE,TRUE,FALSE
WDR26,TRUE,TRUE,FALSE
REL,TRUE,TRUE,FALSE
PUS10,TRUE,TRUE,FALSE
PEX13,TRUE,TRUE,FALSE
KIAA1841,TRUE,TRUE,FALSE
TRIM17,TRUE,TRUE,FALSE
RFTN2,TRUE,TRUE,FALSE
DISC1,TRUE,TRUE,FALSE
CAPN13,TRUE,TRUE,FALSE
LRRTM1,TRUE,TRUE,FALSE
MEMO1,TRUE,TRUE,FALSE
DPY30,TRUE,TRUE,FALSE
TYW5,TRUE,TRUE,FALSE
KCNF1,TRUE,TRUE,FALSE
ARL5A,TRUE,TRUE,FALSE
KCNJ3,TRUE,TRUE,FALSE
NEUROD1,TRUE,TRUE,FALSE
CLHC1,TRUE,TRUE,FALSE
PRORSD1P,TRUE,TRUE,FALSE
FRZB,TRUE,TRUE,FALSE
DUSP19,TRUE,TRUE,FALSE
NUP35,TRUE,TRUE,FALSE
CCDC138,TRUE,TRUE,FALSE
ZSWIM2,TRUE,TRUE,FALSE
FBXO41,TRUE,TRUE,FALSE
ACTG2,TRUE,TRUE,FALSE
SMC6,TRUE,TRUE,FALSE
VSNL1,TRUE,TRUE,FALSE
CCDC74A,TRUE,TRUE,FALSE
ANKRD30BL,TRUE,TRUE,FALSE
SLC16A14,TRUE,TRUE,FALSE
EN1,TRUE,TRUE,FALSE
SGCB,TRUE,TRUE,FALSE
SPATA18,TRUE,TRUE,FALSE
NOSTRIN,TRUE,TRUE,FALSE
SGPP2,TRUE,TRUE,FALSE
INHBB,TRUE,TRUE,FALSE
BBS5,TRUE,TRUE,FALSE
SMARCAD1,TRUE,TRUE,FALSE
HPGDS,TRUE,TRUE,FALSE
PDLIM5,TRUE,TRUE,FALSE
STPG2,TRUE,TRUE,FALSE
NEURL3,TRUE,TRUE,FALSE
RPRD2,TRUE,TRUE,FALSE
ANKRD23,TRUE,TRUE,FALSE
CTSS,TRUE,TRUE,FALSE
MSX1,TRUE,TRUE,FALSE
PACRGL,TRUE,TRUE,FALSE
BNIPL,TRUE,TRUE,FALSE
C1QTNF7,TRUE,TRUE,FALSE
TNFAIP8L2,TRUE,TRUE,FALSE
LYSMD1,TRUE,TRUE,FALSE
SCNM1,TRUE,TRUE,FALSE
TMOD4,TRUE,TRUE,FALSE
VPS72,TRUE,TRUE,FALSE
ERCC3,TRUE,TRUE,FALSE
RNF149,TRUE,TRUE,FALSE
IWS1,TRUE,TRUE,FALSE
BOLA3,TRUE,TRUE,FALSE
CDC42EP3,TRUE,TRUE,FALSE
S100A11,TRUE,TRUE,FALSE
DHX57,TRUE,TRUE,FALSE
ARHGAP25,TRUE,TRUE,FALSE
S100A9,TRUE,TRUE,FALSE
S100A12,TRUE,TRUE,FALSE
TGFA,TRUE,TRUE,FALSE
TDRD10,TRUE,TRUE,FALSE
CCNYL1,TRUE,TRUE,FALSE
FZD5,TRUE,TRUE,FALSE
DCAF16,TRUE,TRUE,FALSE
NPPC,TRUE,TRUE,FALSE
GNPDA2,TRUE,TRUE,FALSE
GABRG1,TRUE,TRUE,FALSE
GABRB1,TRUE,TRUE,FALSE
PAQR3,TRUE,TRUE,FALSE
NIPAL1,TRUE,TRUE,FALSE
ANTXR2,TRUE,TRUE,FALSE
HELQ,TRUE,TRUE,FALSE
CGGBP1,TRUE,TRUE,FALSE
GPR155,TRUE,TRUE,FALSE
DAPL1,TRUE,TRUE,FALSE
PMVK,TRUE,TRUE,FALSE
PBXIP1,TRUE,TRUE,FALSE
CLDN1,TRUE,TRUE,FALSE
PYGO2,TRUE,TRUE,FALSE
HIPK1,TRUE,TRUE,FALSE
LENEP,TRUE,TRUE,FALSE
DCST2,TRUE,TRUE,FALSE
COL6A3,TRUE,TRUE,FALSE
YY1AP1,TRUE,TRUE,FALSE
KBTBD8,TRUE,TRUE,FALSE
EOGT,TRUE,TRUE,FALSE
LMOD3,TRUE,TRUE,FALSE
POGLUT1,TRUE,TRUE,FALSE
SLC22A15,TRUE,TRUE,FALSE
IGFN1,TRUE,TRUE,FALSE
ATP1A1,TRUE,TRUE,FALSE
SLC15A2,TRUE,TRUE,FALSE
EIF4E3,TRUE,TRUE,FALSE
PROK2,TRUE,TRUE,FALSE
LRRC58,TRUE,TRUE,FALSE
FSTL1,TRUE,TRUE,FALSE
LMOD1,TRUE,TRUE,FALSE
ELF3,TRUE,TRUE,FALSE
TMEM183A,TRUE,TRUE,FALSE
TMEM169,TRUE,TRUE,FALSE
IGFBP7,TRUE,TRUE,FALSE
TRIM46,TRUE,TRUE,FALSE
KRTCAP2,TRUE,TRUE,FALSE
CXCR1,TRUE,TRUE,FALSE
ARPC2,TRUE,TRUE,FALSE
TSACC,TRUE,TRUE,FALSE
CCT3,TRUE,TRUE,FALSE
TMEM79,TRUE,TRUE,FALSE
SSR2,TRUE,TRUE,FALSE
RNF25,TRUE,TRUE,FALSE
STK36,TRUE,TRUE,FALSE
ADORA1,TRUE,TRUE,FALSE
NEK10,TRUE,TRUE,FALSE
CCDC141,TRUE,TRUE,FALSE
FEV,TRUE,TRUE,FALSE
CRYBA2,TRUE,TRUE,FALSE
EOMES,TRUE,TRUE,FALSE
CWC22,TRUE,TRUE,FALSE
AZI2,TRUE,TRUE,FALSE
TGFBR2,TRUE,TRUE,FALSE
ANKZF1,TRUE,TRUE,FALSE
HDAC11,TRUE,TRUE,FALSE
TRAT1,TRUE,TRUE,FALSE
FBLN2,TRUE,TRUE,FALSE
GLB1L,TRUE,TRUE,FALSE
STT3B,TRUE,TRUE,FALSE
CHCHD4,TRUE,TRUE,FALSE
NFASC,TRUE,TRUE,FALSE
SERPINI1,TRUE,TRUE,FALSE
CLASP2,TRUE,TRUE,FALSE
SUCLG1,TRUE,TRUE,FALSE
NUAK2,TRUE,TRUE,FALSE
PRKCI,TRUE,TRUE,FALSE
MNDA,TRUE,TRUE,FALSE
PYHIN1,TRUE,TRUE,FALSE
IFI16,TRUE,TRUE,FALSE
AIM2,TRUE,TRUE,FALSE
EFHB,TRUE,TRUE,FALSE
EIF5A2,TRUE,TRUE,FALSE
PPM1L,TRUE,TRUE,FALSE
ICA1L,TRUE,TRUE,FALSE
SNHG16,TRUE,TRUE,FALSE
CTLA4,TRUE,TRUE,FALSE
ICOS,TRUE,TRUE,FALSE
RYBP,TRUE,TRUE,FALSE
PPP4R2,TRUE,TRUE,FALSE
CD200R1,TRUE,TRUE,FALSE
GTPBP8,TRUE,TRUE,FALSE
SPICE1,TRUE,TRUE,FALSE
CADPS,TRUE,TRUE,FALSE
NKX6-1,TRUE,TRUE,FALSE
CDS1,TRUE,TRUE,FALSE
WDFY3,TRUE,TRUE,FALSE
COX18,TRUE,TRUE,FALSE
PTPN13,TRUE,TRUE,FALSE
SYNPR,TRUE,TRUE,FALSE
ALB,TRUE,TRUE,FALSE
THOC7,TRUE,TRUE,FALSE
ATXN7,TRUE,TRUE,FALSE
PSMD6,TRUE,TRUE,FALSE
PRICKLE2,TRUE,TRUE,FALSE
ADAMTS9,TRUE,TRUE,FALSE
PPM1K,TRUE,TRUE,FALSE
GMPS,TRUE,TRUE,FALSE
TIPARP,TRUE,TRUE,FALSE
CCNL1,TRUE,TRUE,FALSE
PTX3,TRUE,TRUE,FALSE
HESX1,TRUE,TRUE,FALSE
DCLK3,TRUE,TRUE,FALSE
SLMAP,TRUE,TRUE,FALSE
SMIM14,TRUE,TRUE,FALSE
ABHD6,TRUE,TRUE,FALSE
DNASE1L3,TRUE,TRUE,FALSE
RBM47,TRUE,TRUE,FALSE
APBB2,TRUE,TRUE,FALSE
IL17RE,TRUE,TRUE,FALSE
IL17RC,TRUE,TRUE,FALSE
CRELD1,TRUE,TRUE,FALSE
PRRT3,TRUE,TRUE,FALSE
PCOLCE2,TRUE,TRUE,FALSE
U2SURP,TRUE,TRUE,FALSE
MTMR14,TRUE,TRUE,FALSE
TTC14,TRUE,TRUE,FALSE
CXCL3,TRUE,TRUE,FALSE
CXCL5,TRUE,TRUE,FALSE
PPBP,TRUE,TRUE,FALSE
PF4,TRUE,TRUE,FALSE
MTHFD2L,TRUE,TRUE,FALSE
CXCL1,TRUE,TRUE,FALSE
RCHY1,TRUE,TRUE,FALSE
CCDC158,TRUE,TRUE,FALSE
GYG1,TRUE,TRUE,FALSE
HPS3,TRUE,TRUE,FALSE
TM4SF18,TRUE,TRUE,FALSE
TOPBP1,TRUE,TRUE,FALSE
RYK,TRUE,TRUE,FALSE
SNRK,TRUE,TRUE,FALSE
DNAJC5G,TRUE,TRUE,FALSE
UCN,TRUE,TRUE,FALSE
ZNF513,TRUE,TRUE,FALSE
SLC4A1AP,TRUE,TRUE,FALSE
PLB1,TRUE,TRUE,FALSE
SPDYA,TRUE,TRUE,FALSE
KIAA1143,TRUE,TRUE,FALSE
KIF15,TRUE,TRUE,FALSE
TGM4,TRUE,TRUE,FALSE
WDR43,TRUE,TRUE,FALSE
ZDHHC3,TRUE,TRUE,FALSE
CDCP1,TRUE,TRUE,FALSE
CLEC3B,TRUE,TRUE,FALSE
SLC6A20,TRUE,TRUE,FALSE
LZTFL1,TRUE,TRUE,FALSE
FYCO1,TRUE,TRUE,FALSE
CCR1,TRUE,TRUE,FALSE
LRRC2,TRUE,TRUE,FALSE
ELP6,TRUE,TRUE,FALSE
DTX3L,TRUE,TRUE,FALSE
ZNF148,TRUE,TRUE,FALSE
NMNAT3,TRUE,TRUE,FALSE
SMIM12,TRUE,TRUE,FALSE
TPRA1,TRUE,TRUE,FALSE
YEATS2,TRUE,TRUE,FALSE
GRIK3,TRUE,TRUE,FALSE
ZC3H12A,TRUE,TRUE,FALSE
MEAF6,TRUE,TRUE,FALSE
SNIP1,TRUE,TRUE,FALSE
DNALI1,TRUE,TRUE,FALSE
POLR2H,TRUE,TRUE,FALSE
KLF15,TRUE,TRUE,FALSE
CAMK2N2,TRUE,TRUE,FALSE
LIPH,TRUE,TRUE,FALSE
TMEM41A,TRUE,TRUE,FALSE
RPN1,TRUE,TRUE,FALSE
SENP2,TRUE,TRUE,FALSE
HEYL,TRUE,TRUE,FALSE
IFT122,TRUE,TRUE,FALSE
RHO,TRUE,TRUE,FALSE
RFC4,TRUE,TRUE,FALSE
BAP1,TRUE,TRUE,FALSE
TKT,TRUE,TRUE,FALSE
PRKCD,TRUE,TRUE,FALSE
RFT1,TRUE,TRUE,FALSE
SFMBT1,TRUE,TRUE,FALSE
GNL3,TRUE,TRUE,FALSE
PBRM1,TRUE,TRUE,FALSE
UVSSA,TRUE,TRUE,FALSE
ARHGEF3,TRUE,TRUE,FALSE
SLBP,TRUE,TRUE,FALSE
LRPAP1,TRUE,TRUE,FALSE
ZDHHC19,TRUE,TRUE,FALSE
SLC51A,TRUE,TRUE,FALSE
UBXN7,TRUE,TRUE,FALSE
RNF168,TRUE,TRUE,FALSE
PIGX,TRUE,TRUE,FALSE
S100P,TRUE,TRUE,FALSE
ABLIM2,TRUE,TRUE,FALSE
EXO5,TRUE,TRUE,FALSE
ERMAP,TRUE,TRUE,FALSE
ZNF691,TRUE,TRUE,FALSE
AIMP1,TRUE,TRUE,FALSE
SGMS2,TRUE,TRUE,FALSE
METAP1,TRUE,TRUE,FALSE
DNAJB14,TRUE,TRUE,FALSE
EMCN,TRUE,TRUE,FALSE
SLC9B1,TRUE,TRUE,FALSE
SLC9B2,TRUE,TRUE,FALSE
BDH2,TRUE,TRUE,FALSE
PGRMC2,TRUE,TRUE,FALSE
CDC25A,TRUE,TRUE,FALSE
ZNF589,TRUE,TRUE,FALSE
FBXW12,TRUE,TRUE,FALSE
PLXNB1,TRUE,TRUE,FALSE
CCDC51,TRUE,TRUE,FALSE
ATRIP,TRUE,TRUE,FALSE
SHISA5,TRUE,TRUE,FALSE
SPRY1,TRUE,TRUE,FALSE
BSN,TRUE,TRUE,FALSE
APEH,TRUE,TRUE,FALSE
INTU,TRUE,TRUE,FALSE
RNF123,TRUE,TRUE,FALSE
HSPA4L,TRUE,TRUE,FALSE
MFSD8,TRUE,TRUE,FALSE
CAMKV,TRUE,TRUE,FALSE
MON1A,TRUE,TRUE,FALSE
MST1R,TRUE,TRUE,FALSE
RAD54L2,TRUE,TRUE,FALSE
TEX264,TRUE,TRUE,FALSE
GRM2,TRUE,TRUE,FALSE
DUSP7,TRUE,TRUE,FALSE
POC1A,TRUE,TRUE,FALSE
PPM1M,TRUE,TRUE,FALSE
ETNPPL,TRUE,TRUE,FALSE
WDR82,TRUE,TRUE,FALSE
PITX2,TRUE,TRUE,FALSE
PRSS12,TRUE,TRUE,FALSE
NDST3,TRUE,TRUE,FALSE
HMGB2,TRUE,TRUE,FALSE
SAP30,TRUE,TRUE,FALSE
SCRG1,TRUE,TRUE,FALSE
HAND2,TRUE,TRUE,FALSE
MAD2L1,TRUE,TRUE,FALSE
ANXA5,TRUE,TRUE,FALSE
TMEM155,TRUE,TRUE,FALSE
MAP9,TRUE,TRUE,FALSE
FBXO8,TRUE,TRUE,FALSE
CEP44,TRUE,TRUE,FALSE
HPGD,TRUE,TRUE,FALSE
ASB5,TRUE,TRUE,FALSE
TMEM144,TRUE,TRUE,FALSE
NPY1R,TRUE,TRUE,FALSE
NPY5R,TRUE,TRUE,FALSE
NAA15,TRUE,TRUE,FALSE
IL15,TRUE,TRUE,FALSE
FAM160A1,TRUE,TRUE,FALSE
ARFIP1,TRUE,TRUE,FALSE
HHIP,TRUE,TRUE,FALSE
ANAPC10,TRUE,TRUE,FALSE
ABCE1,TRUE,TRUE,FALSE
OTUD4,TRUE,TRUE,FALSE
LSM6,TRUE,TRUE,FALSE
TMEM184C,TRUE,TRUE,FALSE
ITGA2,TRUE,TRUE,FALSE
MOCS2,TRUE,TRUE,FALSE
SLC45A2,TRUE,TRUE,FALSE
EDIL3,TRUE,TRUE,FALSE
TMEM161B,TRUE,TRUE,FALSE
ELOVL7,TRUE,TRUE,FALSE
NDUFAF2,TRUE,TRUE,FALSE
ZNF474,TRUE,TRUE,FALSE
LMBRD2,TRUE,TRUE,FALSE
RANBP3L,TRUE,TRUE,FALSE
NIPBL,TRUE,TRUE,FALSE
RNF180,TRUE,TRUE,FALSE
SLC25A46,TRUE,TRUE,FALSE
STARD4,TRUE,TRUE,FALSE
PGGT1B,TRUE,TRUE,FALSE
F2RL2,TRUE,TRUE,FALSE
CCDC112,TRUE,TRUE,FALSE
ANKRD33B,TRUE,TRUE,FALSE
CMBL,TRUE,TRUE,FALSE
PRRC1,TRUE,TRUE,FALSE
F2RL1,TRUE,TRUE,FALSE
AGGF1,TRUE,TRUE,FALSE
WDR41,TRUE,TRUE,FALSE
NDUFS4,TRUE,TRUE,FALSE
HTR4,TRUE,TRUE,FALSE
ESM1,TRUE,TRUE,FALSE
GRPEL2,TRUE,TRUE,FALSE
ARSK,TRUE,TRUE,FALSE
RHOBTB3,TRUE,TRUE,FALSE
GPX8,TRUE,TRUE,FALSE
TIGD6,TRUE,TRUE,FALSE
SERINC5,TRUE,TRUE,FALSE
ENPP6,TRUE,TRUE,FALSE
CASP3,TRUE,TRUE,FALSE
PRIMPOL,TRUE,TRUE,FALSE
ERAP1,TRUE,TRUE,FALSE
ERAP2,TRUE,TRUE,FALSE
CMYA5,TRUE,TRUE,FALSE
EGFLAM,TRUE,TRUE,FALSE
TMEM174,TRUE,TRUE,FALSE
CARTPT,TRUE,TRUE,FALSE
RICTOR,TRUE,TRUE,FALSE
EBF1,TRUE,TRUE,FALSE
ANKRA2,TRUE,TRUE,FALSE
UBLCP1,TRUE,TRUE,FALSE
UTP15,TRUE,TRUE,FALSE
TLR3,TRUE,TRUE,FALSE
KLKB1,TRUE,TRUE,FALSE
NSA2,TRUE,TRUE,FALSE
GFM2,TRUE,TRUE,FALSE
TERT,TRUE,TRUE,FALSE
CCDC127,TRUE,TRUE,FALSE
FOXQ1,TRUE,TRUE,FALSE
ACSL6,TRUE,TRUE,FALSE
SHROOM1,TRUE,TRUE,FALSE
GDF9,TRUE,TRUE,FALSE
UQCRQ,TRUE,TRUE,FALSE
LEAP2,TRUE,TRUE,FALSE
SLC35A1,TRUE,TRUE,FALSE
GRIK2,TRUE,TRUE,FALSE
FABP7,TRUE,TRUE,FALSE
TXLNB,TRUE,TRUE,FALSE
CITED2,TRUE,TRUE,FALSE
CREBRF,TRUE,TRUE,FALSE
DCBLD1,TRUE,TRUE,FALSE
SFXN1,TRUE,TRUE,FALSE
SAMD3,TRUE,TRUE,FALSE
TMEM200A,TRUE,TRUE,FALSE
DACT2,TRUE,TRUE,FALSE
PDSS2,TRUE,TRUE,FALSE
STXBP5,TRUE,TRUE,FALSE
ANKRD55,TRUE,TRUE,FALSE
RAET1E,TRUE,TRUE,FALSE
PI16,TRUE,TRUE,FALSE
DAGLB,TRUE,TRUE,FALSE
KIAA0895,TRUE,TRUE,FALSE
STK17A,TRUE,TRUE,FALSE
TRA2A,TRUE,TRUE,FALSE
GALNT10,TRUE,TRUE,FALSE
SAP30L,TRUE,TRUE,FALSE
HCN1,TRUE,TRUE,FALSE
MYOZ3,TRUE,TRUE,FALSE
COG5,TRUE,TRUE,FALSE
NEUROD6,TRUE,TRUE,FALSE
GPR85,TRUE,TRUE,FALSE
SLU7,TRUE,TRUE,FALSE
RP9,TRUE,TRUE,FALSE
PTTG1,TRUE,TRUE,FALSE
CAMLG,TRUE,TRUE,FALSE
BMPER,TRUE,TRUE,FALSE
RELL2,TRUE,TRUE,FALSE
KCNK5,TRUE,TRUE,FALSE
KIF6,TRUE,TRUE,FALSE
ZNF12,TRUE,TRUE,FALSE
SLC29A4,TRUE,TRUE,FALSE
STEAP1,TRUE,TRUE,FALSE
CDCA7L,TRUE,TRUE,FALSE
SP8,TRUE,TRUE,FALSE
MIOS,TRUE,TRUE,FALSE
USP49,TRUE,TRUE,FALSE
SYTL3,TRUE,TRUE,FALSE
IQUB,TRUE,TRUE,FALSE
HEY1,TRUE,TRUE,FALSE
ZNF704,TRUE,TRUE,FALSE
FABP5,TRUE,TRUE,FALSE
SHH,TRUE,TRUE,FALSE
TAGAP,TRUE,TRUE,FALSE
COL1A2,TRUE,TRUE,FALSE
FNDC1,TRUE,TRUE,FALSE
CHMP4C,TRUE,TRUE,FALSE
SLC13A4,TRUE,TRUE,FALSE
BRI3,TRUE,TRUE,FALSE
LMTK2,TRUE,TRUE,FALSE
CTSB,TRUE,TRUE,FALSE
SOX17,TRUE,TRUE,FALSE
DLC1,TRUE,TRUE,FALSE
ADCY1,TRUE,TRUE,FALSE
SUN3,TRUE,TRUE,FALSE
HNF4G,TRUE,TRUE,FALSE
PEX2,TRUE,TRUE,FALSE
RAD21,TRUE,TRUE,FALSE
MED30,TRUE,TRUE,FALSE
TNFRSF11B,TRUE,TRUE,FALSE
SBSPON,TRUE,TRUE,FALSE
PHKG1,TRUE,TRUE,FALSE
EN2,TRUE,TRUE,FALSE
KCNV1,TRUE,TRUE,FALSE
CSMD3,TRUE,TRUE,FALSE
SPIDR,TRUE,TRUE,FALSE
ORC5,TRUE,TRUE,FALSE
OSGIN2,TRUE,TRUE,FALSE
SUN1,TRUE,TRUE,FALSE
OXR1,TRUE,TRUE,FALSE
TMEM74,TRUE,TRUE,FALSE
FAM86FP,TRUE,TRUE,FALSE
GPR146,TRUE,TRUE,FALSE
GPER1,TRUE,TRUE,FALSE
TMEM184A,TRUE,TRUE,FALSE
NOS3,TRUE,TRUE,FALSE
MICALL2,TRUE,TRUE,FALSE
CA3,TRUE,TRUE,FALSE
INTS1,TRUE,TRUE,FALSE
CDK5,TRUE,TRUE,FALSE
SLC4A2,TRUE,TRUE,FALSE
FASTK,TRUE,TRUE,FALSE
TMUB1,TRUE,TRUE,FALSE
PHAX,TRUE,TRUE,FALSE
ALDH7A1,TRUE,TRUE,FALSE
FOXK1,TRUE,TRUE,FALSE
COX6C,TRUE,TRUE,FALSE
OSR2,TRUE,TRUE,FALSE
YWHAZ,TRUE,TRUE,FALSE
BAALC,TRUE,TRUE,FALSE
FZD6,TRUE,TRUE,FALSE
CTHRC1,TRUE,TRUE,FALSE
SLC25A32,TRUE,TRUE,FALSE
DCAF13,TRUE,TRUE,FALSE
DCSTAMP,TRUE,TRUE,FALSE
TP53INP1,TRUE,TRUE,FALSE
INTS8,TRUE,TRUE,FALSE
FREM1,TRUE,TRUE,FALSE
GEM,TRUE,TRUE,FALSE
PDP1,TRUE,TRUE,FALSE
TMEM67,TRUE,TRUE,FALSE
